y,January,February,March,April,May,June,July,August,September,October,November,December,clade,stat_type
28.5,37.628824263287,35.5764378892441,31.2315970134501,21.4443319806135,16.0811010675523,13.0469264316273,13.0500518097639,14.7953819982256,17.5484723872469,21.0967954915419,28.5688437495381,34.9339189577483,domain_Archaea,mean
28.5,10.4449309410412,10.0919907642625,10.2456351583127,10.8141435512563,9.94017191219181,9.7500400745074,9.7578977467747,10.1698248326191,10.7301239700318,11.6053487368723,11.8640337950248,11.3205499397062,domain_Archaea,sd
28.5,929.198711114772,894.234520051994,860.839351169502,809.057359637466,788.437160295599,771.592194751665,782.233304582858,800.398741497713,829.75065574646,867.63044276144,930.356662563249,952.164584784414,domain_Bacteria,mean
28.5,141.358234045773,142.082365698957,140.974631316273,118.038356639306,116.357284761771,107.992886820141,101.466183359643,96.4839974574353,91.4411732472214,99.5050187520516,108.832019040077,126.713304691376,domain_Bacteria,sd
28.5,28.7937676601915,27.9639472579547,25.1481392484231,20.4409509403978,18.3059032411004,17.7210050502829,18.8867160121819,19.7767555217679,21.0864385895869,22.4646346986878,25.7951847817311,28.5452758738808,phylum_Actinomycetota,mean
28.5,5.94599864525689,5.8939429108081,6.0465972695688,6.08257896747935,5.92869554921904,6.04378562002386,6.0695680530889,5.96841474125883,5.80610178888666,5.81748425546392,5.78214214688579,5.65396326297349,phylum_Actinomycetota,sd
28.5,85.7740592676051,85.9538124299517,84.0351891844881,79.4219686685824,75.4169660932878,71.6902436078764,68.4899133457857,64.8914168413948,64.7088763339847,66.8229504606245,74.554634698232,81.6111807262196,phylum_Bacteroidota,mean
28.5,9.0171932683457,9.2691427175021,9.80762256405402,10.3729877029325,10.7148293963895,11.4625862481082,12.0079436456335,10.7057053430458,10.2693410174387,11.179747566704,8.75234715827942,8.40567324134181,phylum_Bacteroidota,sd
28.5,0.327212028128698,0.297991586498021,0.313175819091974,0.256887325508675,0.143561559832911,0.11831110060288,0.125047061046786,0.123076612205592,0.123555527896136,0.153338855423727,0.230087286781282,0.347399463349332,phylum_Chlamydiota,mean
28.5,0.215831248642875,0.230974822822074,0.249707777811804,0.224726758082889,0.0831232104028249,0.0568247368734737,0.0630765689217009,0.0738724947714205,0.0658599350228444,0.079863985839879,0.107725348212588,0.196509303958708,phylum_Chlamydiota,sd
28.5,119.372184044584,104.859354964518,100.657807212525,98.5719019926296,101.367459998113,99.8480466066024,107.669559017721,115.57011211989,128.55401252088,136.355581716474,138.789315619142,134.937315481784,phylum_Cyanobacteriota,mean
28.5,33.0058633035083,31.6770103515115,33.5064311455006,32.6769103128058,33.5277932004142,32.3765484658132,32.2327019481163,33.070138316203,34.7133293166841,34.8627362139216,35.9368014332774,37.0973526689676,phylum_Cyanobacteriota,sd
28.5,2.64549647452785,2.46123968415401,2.05546355778717,1.49559914146313,1.14546986017741,0.928825577653433,0.920165659538379,1.04614518528768,1.27591492828785,1.66037034862766,2.17294271857131,2.56430496129335,phylum_Desulfobacterota_D,mean
28.5,0.434313804133833,0.458468514865068,0.494733684976281,0.481687465742609,0.40323287834959,0.41610545004792,0.416026910777676,0.444166455212909,0.428403557751393,0.399806377370208,0.417741268581216,0.418839420607733,phylum_Desulfobacterota_D,sd
28.5,0.0166872125866968,0.0184381337955689,0.017507872750292,0.00998363111924061,0.00695272980307499,0.00557217856634737,0.00537888238803705,0.00508568792428752,0.00392637174396245,0.00449251525600559,0.0059283879358458,0.0107997994418321,phylum_Fibrobacterota,mean
28.5,0.0283795114228723,0.0326430144605564,0.0321517427278418,0.025835561744272,0.0213469509379328,0.0157539966737407,0.0166398586366381,0.0138315082125121,0.013348674854306,0.0163213607051151,0.0158606596731032,0.0259427730313282,phylum_Fibrobacterota,sd
28.5,27.4911078973436,23.9817769316993,20.1817356126639,14.5902734802999,11.5324678255104,9.29530771831416,9.23010972362633,10.7677733470783,13.4510489316986,18.0066014955368,24.5892424295127,28.7198450002162,phylum_Marinisomatota,mean
28.5,7.041073038099,6.10518686418293,5.18839213054429,4.6974099504656,4.40476476442092,4.54361807925292,4.07154876171324,4.28767240098223,4.38877500400068,4.8643012736928,6.45682689155811,6.75409829195806,phylum_Marinisomatota,sd
28.5,1.68113366586637,1.51160078455475,1.33173219133568,1.12722811739021,1.15617908809648,1.45129750090883,1.83647170498315,2.15902525867641,2.38095712784048,2.36250506689456,2.15867369195592,1.95332968545213,phylum_Myxococcota,mean
28.5,0.689279117997448,0.624733685545398,0.639342177911754,0.695909231142859,0.751481671313859,0.925247250736924,1.06449475055695,1.09898275359148,1.05348784460983,0.971725991808198,0.874889564200939,0.798890081472015,phylum_Myxococcota,sd
28.5,578.827129463121,570.750678872127,560.451627194648,547.173644096361,541.130398144442,535.390969153012,539.30946151696,546.992797185861,564.327053730161,578.119193922305,587.290475942574,586.487486007167,phylum_Pseudomonadota,mean
28.5,72.778938731967,75.3096816721626,74.9590053305244,65.1568510029757,63.7940552826043,60.4930525314126,61.7886263183312,59.4844225636638,57.0785717451942,63.5311349118116,67.4302908470964,73.2914669719835,phylum_Pseudomonadota,sd
28.5,3.38862155006432,3.03893416390261,2.85382827480584,2.49223670141461,2.25925528998395,1.98300218756548,1.95305942406184,2.07041788856252,2.24924214876362,2.51262295138064,2.85774877309142,3.32716590881635,phylum_SAR324,mean
28.5,0.906350108686634,0.866077140275392,0.788014913759517,0.690520173186025,0.663875841979601,0.692505316894283,0.6421648348276,0.657369385275982,0.565987768720459,0.621492112791181,0.673152469348958,0.811523761459653,phylum_SAR324,sd
28.5,33.6010756905562,32.4369628585145,28.2891124264088,20.5428527191135,15.9014887832276,13.1154121768037,12.8236183944517,14.4944958166298,17.857590394959,21.6706992138007,27.8779127110843,32.3932332555453,phylum_Thermoplasmatota,mean
28.5,7.40788120495669,7.57029558732418,8.20776272787405,8.59847344560031,8.12832332983051,8.41301269662869,8.58992878442197,8.91099277486151,9.34415548228632,8.93590933323889,7.76171667221834,7.86997458665703,phylum_Thermoplasmatota,sd
28.5,2.48987919590649,2.85471601908284,2.51646050462025,1.47401479012584,0.789713385233397,0.570492865860053,0.564307471777241,0.60282529551733,0.494185080224122,0.703232765080992,1.05813229104977,1.69277452789917,phylum_Thermoproteota,mean
28.5,1.42724539402979,1.50037882180395,1.40357382302006,1.18116888156264,0.999234334575837,0.975186514318239,1.04161109011236,1.05271986364985,0.967326875451798,1.22658375356731,1.20557561216268,1.26856340914402,phylum_Thermoproteota,sd
29.5,25.3808160298972,24.7612895477443,22.7778492728264,18.9232868848718,16.8057997688323,15.8821393167912,16.3162630744997,16.8324654973886,18.4959673492336,20.3410879606422,23.2679543830618,25.3517911249611,class_Acidimicrobiia,mean
29.5,5.18008795032229,5.13039700403917,5.45079045647865,5.31667946545701,5.04653086401709,5.24954053045092,4.8354819975078,4.99626114687164,4.4989707639615,4.80917144351856,4.93126932048236,4.87458066620843,class_Acidimicrobiia,sd
29.5,481.306296550925,465.313415633286,454.367647836535,440.911175331852,441.666634201731,443.800801704257,457.289355125282,463.426605631615,474.423402221796,486.99428097996,501.849412384614,500.522416192747,class_Alphaproteobacteria,mean
29.5,83.315215160882,83.6380794277205,83.9538170933584,77.8729801569763,78.9870740483848,75.5452817459846,73.7293195244297,68.9350574113524,64.4804801224665,64.5436825479764,74.4421156317664,78.7950514786436,class_Alphaproteobacteria,sd
29.5,86.2770465424823,86.4865775577913,84.5764216513803,79.7373897111658,74.8809900136163,70.9647836133308,66.8929126048451,63.3208794860065,63.5308650350813,66.6682100305703,74.5683066605312,82.7485106550498,class_Bacteroidia,mean
29.5,7.64699412066174,7.36957902384036,8.78319209539563,9.32277143307451,8.36385489792326,9.38621199642073,9.67530060548158,9.74095322828436,8.92901536779012,9.64116085403078,7.92286465846978,7.7720330872791,class_Bacteroidia,sd
29.5,0.325514367307409,0.287252577390465,0.309431652721906,0.26022991208492,0.14579444829904,0.126102548227811,0.12745380814088,0.123102718182759,0.118889892646844,0.158420207646917,0.242790110006947,0.343549371154289,class_Chlamydiia,mean
29.5,0.203339917027192,0.211985329858004,0.252188570254331,0.228228710187001,0.0779267543732267,0.0597855073231122,0.0687669515800213,0.0763825820723104,0.064589633742299,0.0785899841939977,0.104221760072853,0.187341588632365,class_Chlamydiia,sd
29.5,114.970563458267,102.256017102687,96.2653883420877,95.5009567056009,99.5173640907517,101.860600389845,111.527489494072,119.992099272701,134.355377196903,142.27458815857,143.648891509749,136.391419990979,class_Cyanobacteriia,mean
29.5,24.592886415623,23.8632897053264,24.470339486765,23.4027211516513,24.6946665121108,25.224086822834,24.4764225285265,25.779305068757,27.5055103835785,26.9800327606073,27.7092728509415,25.2193441262653,class_Cyanobacteriia,sd
29.5,0.0182058875901847,0.020176830177312,0.0207560492455104,0.0119690304706097,0.00736921036192411,0.00367785092959525,0.00299825715016508,0.00347317611980321,0.00253103774887996,0.00322255184277458,0.00628292805875039,0.0113544863705,class_Fibrobacteria,mean
29.5,0.02772830220423,0.0348654115167441,0.0369151906960576,0.0297055011316299,0.0225563311770486,0.00929896365969494,0.00898445926146431,0.0103655902579984,0.00884960823009892,0.0115509416167898,0.0176156170722372,0.0240907601349621,class_Fibrobacteria,sd
29.5,124.255625926178,123.562340169994,119.564818826666,110.850710512539,102.90806925914,96.4138690735483,92.901651160245,90.9614270127969,92.7317796726517,99.7029967496843,110.363467343326,119.94678780609,class_Gammaproteobacteria,mean
29.5,6.59793472021052,7.96184506759547,10.2199029209308,9.3212193965597,7.82317793351743,6.34555478711528,7.5645627696335,7.0981492657238,6.35720390391373,6.26370810255074,5.99441234145718,5.36932657150667,class_Gammaproteobacteria,sd
29.5,28.3972900935576,24.8125895791701,21.1852726727875,15.0771127382133,11.0292907001895,8.73060197973113,8.47276473566795,9.81399387550034,12.6711210722292,17.835275967109,25.8515708326726,29.3246317374298,class_Marinisomatia,mean
29.5,6.9832076238429,6.44511258205367,6.12336037284196,5.54181375103897,4.73319943837425,4.47716824234291,3.96936905937609,4.13746677948489,4.28086306285008,5.29900752078158,6.91832069520519,6.4895400712294,class_Marinisomatia,sd
29.5,2.83760179773906,3.21283627879221,2.97505494078303,1.73097051125045,0.796098262430902,0.501809047186673,0.498394179331196,0.534001314150175,0.374463866507602,0.622334879914216,1.01680250084924,1.79286612150419,class_Nitrososphaeria,mean
29.5,1.53675578608961,1.58082678756725,1.5413212231445,1.20866210770311,0.956211198575331,0.839076963472628,0.960515605506023,1.01381564522173,0.808581164341904,0.999143717080226,1.07990637919426,1.19060216832707,class_Nitrososphaeria,sd
29.5,35.2181510696607,34.0125879183538,30.2059094752555,22.1074369241138,16.2250921637573,13.5085861059232,12.9132921146219,14.1437735710283,16.7410975371369,21.5690282552174,28.3566957120161,33.4323942027419,class_Poseidoniia,mean
29.5,7.87899164342353,7.89134386943907,8.76405108036335,9.46834864573218,8.50233016747922,8.2531172607951,8.34732208324531,8.43830740462353,7.97315773609832,8.36370871847833,8.31333515363397,7.56349487961318,class_Poseidoniia,sd
29.5,3.56829984921981,3.11092218247616,2.92809314147669,2.53380384569997,2.26044030827919,2.02239364860721,1.96562065784796,2.0922305919542,2.23416170426313,2.51825988602583,2.9747751351245,3.36880242391891,class_SAR324,mean
29.5,1.05692600950491,0.914664306139059,0.831502496676914,0.746274818629308,0.683803795847282,0.687381822240482,0.658841064660388,0.674558880946581,0.562501655423636,0.651056638699443,0.73350287735644,0.861487057485702,class_SAR324,sd
29.5,2.74445921606219,2.56597310393519,2.19349165950632,1.56843378730686,1.13616044180383,0.912302389243608,0.889976194410155,0.998664169989262,1.25130569335773,1.68562177443867,2.21192977455667,2.65010679839226,class_UBA1144,mean
29.5,0.463662939876535,0.517518248230122,0.619224443336354,0.596106632198704,0.545279937533476,0.465335619267055,0.480184694056291,0.482183429263186,0.46400237041995,0.466415092157248,0.447777563497504,0.439109002821405,class_UBA1144,sd
29.5,0.166727414199978,0.143992829228471,0.121917349344851,0.0948384271414527,0.0901312591996288,0.103259391123249,0.125846916827672,0.158902746516777,0.23181122172052,0.299589409997943,0.290997803873125,0.23351260267123,class_UBA4151,mean
29.5,0.11025012046462,0.110496073294491,0.134817010682462,0.141968785390012,0.14498566349111,0.139002666386642,0.155541427223675,0.161540373387668,0.183440882695304,0.219453626758555,0.175976405657508,0.128856755722536,class_UBA4151,sd
29.5,0.803079794975102,0.76550818193269,0.696068211752676,0.494920621843937,0.397470447798068,0.457225440914724,0.655835439298103,0.803524483064294,0.929593154641464,0.940818637072435,0.878020759559412,0.850258220754904,class_UBA796,mean
29.5,0.307254355161168,0.285589709936431,0.317435564559318,0.326276857791438,0.350112265120186,0.396019205529592,0.47182602285547,0.483225164565272,0.461850493854647,0.403013425519516,0.375784945393221,0.324606902318124,class_UBA796,sd
29.5,0.085362685877305,0.0619459493251021,0.0670045122678611,0.0872090214746124,0.106650336328147,0.154756297055128,0.222973167498245,0.266937255842297,0.281502066972379,0.247498519794386,0.187012319020059,0.129910531308211,class_XYA12-FULL-58-9,mean
29.5,0.0807788324436943,0.0688074465903525,0.0793422695471644,0.0966737907291581,0.110744338087037,0.12517344245885,0.159626710817532,0.172081807401856,0.174011697866566,0.156536130816538,0.134535324078683,0.10662080284122,class_XYA12-FULL-58-9,sd
29.5,38.4840729852656,36.9268161622287,33.1794248240021,23.0517046784039,16.1809076722276,12.6377694213458,12.2324832267738,13.6214046524337,16.3769848065025,20.4262158650205,28.9104717208914,35.8068423843323,domain_Archaea,mean
29.5,10.5324384279057,9.99619767591936,10.8767535928961,10.8684704875032,10.0612958983222,9.14298129588698,9.06670237404273,9.42677792342248,8.94287311467347,10.6764644188204,11.3164134964613,10.6987992625161,domain_Archaea,sd
29.5,925.170093881055,886.436960131263,856.488037571931,798.285515895592,770.652462246697,757.629873262202,781.849490420346,794.473237839326,828.257074896333,874.126433563233,937.646724755147,957.013034998705,domain_Bacteria,mean
29.5,138.268593482145,136.401549448041,139.168248660543,127.874916072665,118.531601933698,112.223446896367,104.86919596256,96.1461434411632,96.0247117710533,99.3458935816334,118.80763011121,121.09529589345,domain_Bacteria,sd
29.5,28.9624876796292,28.1968715687694,25.8378582325759,20.430608753756,17.8934600086835,17.1480538263009,18.1584110328729,19.1668152657976,20.4071481531117,22.1623621851055,26.1383783767066,28.8632244893364,phylum_Actinomycetota,mean
29.5,6.15792344877734,6.0983892167839,6.92330612866839,6.55769372960631,6.56012375328918,6.33953393148169,6.0692271328387,6.01249926680334,5.50010084478322,5.86993812665934,6.06538674058198,5.96210652946882,phylum_Actinomycetota,sd
29.5,86.8494930402882,86.9212067076398,85.0473536321657,80.5258939404173,75.9371067231077,72.2861076567984,68.3494654144733,64.8230373285749,64.9241840536825,67.8869382170857,75.5922792115187,83.5420169927142,phylum_Bacteroidota,mean
29.5,7.59300718219637,7.29182116287277,8.72219492383582,9.2673980457338,8.26762435536935,9.23240359588302,9.52788923782667,9.51842130461287,8.75739713235543,9.48174275080517,7.80496730069558,7.71781132606801,phylum_Bacteroidota,sd
29.5,0.325514367307409,0.287252577390465,0.309431652721906,0.26022991208492,0.14579444829904,0.126102548227811,0.12745380814088,0.123102718182759,0.118889892646844,0.158420207646917,0.242790110006947,0.343549371154289,phylum_Chlamydiota,mean
29.5,0.203339917027192,0.211985329858004,0.252188570254331,0.228228710187001,0.0779267543732267,0.0597855073231122,0.0687669515800213,0.0763825820723104,0.064589633742299,0.0785899841939977,0.104221760072853,0.187341588632365,phylum_Chlamydiota,sd
